shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,0,0.5208037825059101
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,10,0.5220803782505911
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,20,0.5224586288416075
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,30,0.5226950354609929
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,40,0.5201418439716312
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,50,0.5218912529550828
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,60,0.5196690307328605
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,70,0.5198108747044918
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,80,0.5197163120567376
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,90,0.5188652482269502
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.1,100,0.5215130023640662
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,0,0.5208037825059101
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,10,0.5197635933806147
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,20,0.5159810874704492
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,30,0.5201418439716312
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,40,0.5211347517730497
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,50,0.5213238770685578
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,60,0.521371158392435
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,70,0.5222695035460992
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,80,0.5145626477541371
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,90,0.5225531914893617
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.2,100,0.5214657210401892
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,0,0.5208037825059101
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,10,0.5212765957446808
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,20,0.5190543735224586
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,30,0.520709219858156
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,40,0.5217966903073286
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,50,0.5205200945626478
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,60,0.5209929078014184
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,70,0.5229787234042554
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,80,0.5165011820330969
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,90,0.5183924349881797
shuffle_both,misvm,perturbed_musk_1,rbf_1_av,0.3,100,0.5178250591016549
